x(m),y(m),z(m),Vx(m/s),Vy(m/s),Vz(m/s),Bx(T),By(T),Bz(T),t(s)
-1.585843038201e-02,1.994339639214e-06,-4.244584767960e-05,1.382246816023e+07,1.755076346034e+03,-3.488692404597e+04,8.271109663001e-05,-1.087652757902e-02,-6.090930614432e-04,2.470000000000e-09
-1.572020570405e-02,2.011970847185e-06,-4.279615390636e-05,1.382246779577e+07,1.763120797121e+03,-3.503062267625e+04,8.269748316812e-05,-1.087486010177e-02,-6.090414727997e-04,2.480000000000e-09
-1.558198102975e-02,2.029682492740e-06,-4.314789689909e-05,1.382246742988e+07,1.771164555513e+03,-3.517429927297e+04,8.268386971698e-05,-1.087319262427e-02,-6.089898842689e-04,2.490000000000e-09
-1.544375635912e-02,2.047474568952e-06,-4.350107643745e-05,1.382246706254e+07,1.779207621218e+03,-3.531795383612e+04,8.267025627661e-05,-1.087152514653e-02,-6.089382958507e-04,2.500000000000e-09
-1.530553169219e-02,2.065347068895e-06,-4.385569230111e-05,1.382246669376e+07,1.787249994241e+03,-3.546158636568e+04,8.265664284699e-05,-1.086985766854e-02,-6.088867075451e-04,2.510000000000e-09
-1.516730702895e-02,2.083299985641e-06,-4.421174426972e-05,1.382246632353e+07,1.795291674588e+03,-3.560519686163e+04,8.264302942813e-05,-1.086819019032e-02,-6.088351193521e-04,2.520000000000e-09
-1.502908236943e-02,2.101333312263e-06,-4.456923212296e-05,1.382246595187e+07,1.803332662266e+03,-3.574878532395e+04,8.262941602002e-05,-1.086652271186e-02,-6.087835312717e-04,2.530000000000e-09
-1.489085771365e-02,2.119447041836e-06,-4.492815564049e-05,1.382246557877e+07,1.811372957280e+03,-3.589235175263e+04,8.261580262267e-05,-1.086485523315e-02,-6.087319433038e-04,2.540000000000e-09
-1.475263306160e-02,2.137641167433e-06,-4.528851460197e-05,1.382246520423e+07,1.819412559638e+03,-3.603589614766e+04,8.260218923608e-05,-1.086318775421e-02,-6.086803554486e-04,2.550000000000e-09
-1.461440841332e-02,2.155915682126e-06,-4.565030878706e-05,1.382246482826e+07,1.827451469344e+03,-3.617941850900e+04,8.258857586024e-05,-1.086152027502e-02,-6.086287677059e-04,2.560000000000e-09
-1.447618376881e-02,2.174270578990e-06,-4.601353797542e-05,1.382246445085e+07,1.835489686406e+03,-3.632291883665e+04,8.257386660373e-05,-1.085985606950e-02,-6.085744596941e-04,2.570000000000e-09
-1.433795912809e-02,2.192705850739e-06,-4.637820194716e-05,1.382246407200e+07,1.843527174926e+03,-3.646639717384e+04,8.255807826254e-05,-1.085819508746e-02,-6.085174731067e-04,2.580000000000e-09
-1.419973449117e-02,2.211221489735e-06,-4.674430048279e-05,1.382246369171e+07,1.851563899558e+03,-3.660985356315e+04,8.254228990965e-05,-1.085653410525e-02,-6.084604865762e-04,2.590000000000e-09
-1.406150985807e-02,2.229817488338e-06,-4.711183336284e-05,1.382246330999e+07,1.859599860309e+03,-3.675328800455e+04,8.252650154507e-05,-1.085487312287e-02,-6.084035001024e-04,2.600000000000e-09
-1.392328522881e-02,2.248493838910e-06,-4.748080036782e-05,1.382246292684e+07,1.867635057183e+03,-3.689670049803e+04,8.251671919431e-05,-1.085292006994e-02,-6.083378346326e-04,2.610000000000e-09
-1.378506060338e-02,2.267250532663e-06,-4.785120123967e-05,1.382246254226e+07,1.875669375311e+03,-3.704008718481e+04,8.251175245926e-05,-1.085073283501e-02,-6.082652103608e-04,2.620000000000e-09
-1.364683598182e-02,2.286087559889e-06,-4.822303568938e-05,1.382246215627e+07,1.883702722585e+03,-3.718344497093e+04,8.250678571223e-05,-1.084854559993e-02,-6.081925861461e-04,2.630000000000e-09
-1.350861136413e-02,2.305004910879e-06,-4.859630342794e-05,1.382246176886e+07,1.891735099011e+03,-3.732677385636e+04,8.250181895322e-05,-1.084635836468e-02,-6.081199619887e-04,2.640000000000e-09
-1.337038675033e-02,2.324002575925e-06,-4.897100416635e-05,1.382246138004e+07,1.899766504591e+03,-3.747007384110e+04,8.249612471998e-05,-1.084414665080e-02,-6.080433268109e-04,2.650000000000e-09
-1.323216214043e-02,2.343080544788e-06,-4.934713761237e-05,1.382246098982e+07,1.907796886362e+03,-3.761334460171e+04,8.248991442549e-05,-1.084191757215e-02,-6.079638463003e-04,2.660000000000e-09
-1.309393753445e-02,2.362238806856e-06,-4.972470347146e-05,1.382246059818e+07,1.915826206753e+03,-3.775658590878e+04,8.248370413198e-05,-1.083968849378e-02,-6.078843659184e-04,2.670000000000e-09
-1.295571293240e-02,2.381477351514e-06,-5.010370144908e-05,1.382246020513e+07,1.923854465770e+03,-3.789979776228e+04,8.247749383946e-05,-1.083745941569e-02,-6.078048856651e-04,2.680000000000e-09
-1.281748833429e-02,2.400796168148e-06,-5.048413125070e-05,1.382245981068e+07,1.931881663418e+03,-3.804298016221e+04,8.247128354792e-05,-1.083523033788e-02,-6.077254055405e-04,2.690000000000e-09
-1.267926374015e-02,2.420195246145e-06,-5.086599258179e-05,1.382245941482e+07,1.939907799701e+03,-3.818613310855e+04,8.246507325736e-05,-1.083300126035e-02,-6.076459255443e-04,2.700000000000e-09
-1.254103914997e-02,2.439674574891e-06,-5.124928514780e-05,1.382245901756e+07,1.947932874625e+03,-3.832925660131e+04,8.245886296779e-05,-1.083077218310e-02,-6.075664456768e-04,2.710000000000e-09
-1.240281456378e-02,2.459234143773e-06,-5.163400865420e-05,1.382245861889e+07,1.955956888194e+03,-3.847235064047e+04,8.245265267921e-05,-1.082854310613e-02,-6.074869659378e-04,2.720000000000e-09
-1.226458998159e-02,2.478873942177e-06,-5.202016280646e-05,1.382245821881e+07,1.963979840413e+03,-3.861541522601e+04,8.244644239161e-05,-1.082631402945e-02,-6.074074863273e-04,2.730000000000e-09
-1.212636540342e-02,2.498593959490e-06,-5.240774731004e-05,1.382245781734e+07,1.972001731288e+03,-3.875845035794e+04,8.244023210499e-05,-1.082408495304e-02,-6.073280068453e-04,2.740000000000e-09
-1.198814082928e-02,2.518394185098e-06,-5.279676187041e-05,1.382245741446e+07,1.980022560823e+03,-3.890145603625e+04,8.243165200031e-05,-1.082186219257e-02,-6.072477043982e-04,2.750000000000e-09
-1.184991625917e-02,2.538274608281e-06,-5.318720619385e-05,1.382245701018e+07,1.988042318237e+03,-3.904443234435e+04,8.239782028849e-05,-1.081970672887e-02,-6.071586316051e-04,2.760000000000e-09
-1.171169169313e-02,2.558235217167e-06,-5.357907999556e-05,1.382245660450e+07,1.996060888606e+03,-3.918738017130e+04,8.236398857848e-05,-1.081755126544e-02,-6.070695589408e-04,2.770000000000e-09
-1.157346713115e-02,2.578275999886e-06,-5.397238299073e-05,1.382245619742e+07,2.004078271942e+03,-3.933029951709e+04,8.233015687026e-05,-1.081539580229e-02,-6.069804864052e-04,2.780000000000e-09
-1.143524257326e-02,2.598396944569e-06,-5.436711489455e-05,1.382245578894e+07,2.012094468259e+03,-3.947319038171e+04,8.229630564703e-05,-1.081324094523e-02,-6.068914489334e-04,2.790000000000e-09
-1.129701801947e-02,2.618598039349e-06,-5.476327542228e-05,1.382245537905e+07,2.020109478030e+03,-3.961605277315e+04,8.226221505012e-05,-1.081109351866e-02,-6.068028400724e-04,2.800000000000e-09
-1.115879346980e-02,2.638879272418e-06,-5.516086429018e-05,1.382245496777e+07,2.028123306938e+03,-3.975888678958e+04,8.222812445770e-05,-1.080894609229e-02,-6.067142313353e-04,2.810000000000e-09
-1.102056892425e-02,2.659240631968e-06,-5.555988121449e-05,1.382245455509e+07,2.036135954996e+03,-3.990169243097e+04,8.219403386979e-05,-1.080679866611e-02,-6.066256227220e-04,2.820000000000e-09
-1.088234438284e-02,2.679682106190e-06,-5.596032591146e-05,1.382245414101e+07,2.044147422216e+03,-4.004446969732e+04,8.215994328639e-05,-1.080465124014e-02,-6.065370142326e-04,2.830000000000e-09
-1.074411984558e-02,2.700203683277e-06,-5.636219809735e-05,1.382245372553e+07,2.052157708610e+03,-4.018721858862e+04,8.212585270749e-05,-1.080250381436e-02,-6.064484058669e-04,2.840000000000e-09
-1.060589531249e-02,2.720805351418e-06,-5.676549748840e-05,1.382245330866e+07,2.060166814191e+03,-4.032993910485e+04,8.209176213311e-05,-1.080035638878e-02,-6.063597976251e-04,2.850000000000e-09
-1.046767078359e-02,2.741487098808e-06,-5.717022380086e-05,1.382245289039e+07,2.068174738972e+03,-4.047263124602e+04,8.205767156325e-05,-1.079820896339e-02,-6.062711895070e-04,2.860000000000e-09
-1.032944625888e-02,2.762248913638e-06,-5.757637675098e-05,1.382245247073e+07,2.076181482964e+03,-4.061529501209e+04,8.202358099791e-05,-1.079606153821e-02,-6.061825815127e-04,2.870000000000e-09
-1.019122173839e-02,2.783090784100e-06,-5.798395605501e-05,1.382245204968e+07,2.084187046181e+03,-4.075793040308e+04,8.198949043708e-05,-1.079391411322e-02,-6.060939736421e-04,2.880000000000e-09
-1.005299722211e-02,2.804012698386e-06,-5.839296142920e-05,1.382245162723e+07,2.092191428634e+03,-4.090053741895e+04,8.195539988078e-05,-1.079176668843e-02,-6.060053658953e-04,2.890000000000e-09
-9.914772710080e-03,2.825014644689e-06,-5.880339258979e-05,1.382245120339e+07,2.100194630336e+03,-4.104311605971e+04,8.193572886763e-05,-1.078961116978e-02,-6.059226094935e-04,2.900000000000e-09
-9.776548202298e-03,2.846096611970e-06,-5.921524925198e-05,1.382245077816e+07,2.108196728038e+03,-4.118566621844e+04,8.192502441690e-05,-1.078745061818e-02,-6.058434917033e-04,2.910000000000e-09
-9.638323698783e-03,2.867258589664e-06,-5.962853113027e-05,1.382245035155e+07,2.116197769465e+03,-4.132818782864e+04,8.191431996998e-05,-1.078529006677e-02,-6.057643740364e-04,2.920000000000e-09
-9.500099199547e-03,2.888500567211e-06,-6.004323793917e-05,1.382244992354e+07,2.124197754625e+03,-4.147068089031e+04,8.190361552687e-05,-1.078312951556e-02,-6.056852564929e-04,2.930000000000e-09
-9.361874704606e-03,2.909822534046e-06,-6.045936939320e-05,1.382244949415e+07,2.132196683522e+03,-4.161314540343e+04,8.189295448840e-05,-1.078098581721e-02,-6.056069691591e-04,2.940000000000e-09
-9.223650213972e-03,2.931224479717e-06,-6.087692520911e-05,1.382244906337e+07,2.140194567128e+03,-4.175558159065e+04,8.188232706139e-05,-1.077885516898e-02,-6.055293247303e-04,2.950000000000e-09
-9.085425727660e-03,2.952706393856e-06,-6.129590510535e-05,1.382244863120e+07,2.148191413939e+03,-4.189798962438e+04,8.187169963739e-05,-1.077672452065e-02,-6.054516804095e-04,2.960000000000e-09
-8.947201245684e-03,2.974268266096e-06,-6.171630880040e-05,1.382244819764e+07,2.156187223963e+03,-4.204036950459e+04,8.186107221641e-05,-1.077459387221e-02,-6.053740361967e-04,2.970000000000e-09
-8.808976768057e-03,2.995910086068e-06,-6.213813601271e-05,1.382244776270e+07,2.164181997204e+03,-4.218272123127e+04,8.185044479844e-05,-1.077246322366e-02,-6.052963920920e-04,2.980000000000e-09
-8.670752294793e-03,3.017631843405e-06,-6.256138646076e-05,1.382244732638e+07,2.172175733668e+03,-4.232504480442e+04,8.183981738349e-05,-1.077033257500e-02,-6.052187480953e-04,2.990000000000e-09
-8.532527825906e-03,3.039433527738e-06,-6.298605986300e-05,1.382244688867e+07,2.180168433361e+03,-4.246734022401e+04,8.182918997155e-05,-1.076820192623e-02,-6.051411042067e-04,3.000000000000e-09
-8.394303361410e-03,3.061315128701e-06,-6.341215593790e-05,1.382244644959e+07,2.188160096289e+03,-4.260960749003e+04,8.181856256263e-05,-1.076607127735e-02,-6.050634604260e-04,3.010000000000e-09
-8.256078901319e-03,3.083276635926e-06,-6.383967440392e-05,1.382244600911e+07,2.196150722458e+03,-4.275184660246e+04,8.180793515673e-05,-1.076394062837e-02,-6.049858167533e-04,3.020000000000e-09
-8.117854445646e-03,3.105318039045e-06,-6.426861497953e-05,1.382244556726e+07,2.204140311873e+03,-4.289405756130e+04,8.179730775384e-05,-1.076180997927e-02,-6.049081731886e-04,3.030000000000e-09
-7.979629994406e-03,3.127439327690e-06,-6.469897738320e-05,1.382244512403e+07,2.212128864540e+03,-4.303624036653e+04,8.178526541235e-05,-1.075964428788e-02,-6.048278953692e-04,3.040000000000e-09
-7.841405547612e-03,3.149640491147e-06,-6.513076132875e-05,1.382244467942e+07,2.220116345719e+03,-4.317839455516e+04,8.176503666695e-05,-1.075727585331e-02,-6.047323760645e-04,3.050000000000e-09
-7.703181105277e-03,3.171921516691e-06,-6.556396650324e-05,1.382244423344e+07,2.228102554386e+03,-4.332051744857e+04,8.174480792488e-05,-1.075490741864e-02,-6.046368568683e-04,3.060000000000e-09
-7.564956667416e-03,3.194282391597e-06,-6.599859259370e-05,1.382244378610e+07,2.236087490550e+03,-4.346260904674e+04,8.172457918614e-05,-1.075253898386e-02,-6.045413377806e-04,3.070000000000e-09
-7.426732234043e-03,3.216723103139e-06,-6.643463928720e-05,1.382244333739e+07,2.244071154218e+03,-4.360466934965e+04,8.170422973642e-05,-1.075016953040e-02,-6.044458514026e-04,3.080000000000e-09
-7.288507805169e-03,3.239243638597e-06,-6.687210627064e-05,1.382244288731e+07,2.252053545836e+03,-4.374669834384e+04,8.168156685404e-05,-1.074778055591e-02,-6.043509899207e-04,3.090000000000e-09
-7.150283380811e-03,3.261843985335e-06,-6.731099322835e-05,1.382244243587e+07,2.260034673764e+03,-4.388869577138e+04,8.165890400015e-05,-1.074539158154e-02,-6.042561285404e-04,3.100000000000e-09
-7.012058960980e-03,3.284524130715e-06,-6.775129984467e-05,1.382244198307e+07,2.268014538011e+03,-4.403066163226e+04,8.163624117476e-05,-1.074300260728e-02,-6.041612672617e-04,3.110000000000e-09
-6.873834545691e-03,3.307284062101e-06,-6.819302580394e-05,1.382244152890e+07,2.275993138587e+03,-4.417259592647e+04,8.161357837785e-05,-1.074061363313e-02,-6.040664060847e-04,3.120000000000e-09
-6.735610134957e-03,3.330123766856e-06,-6.863617079048e-05,1.382244107338e+07,2.283970475499e+03,-4.431449865400e+04,8.159091560944e-05,-1.073822465910e-02,-6.039715450093e-04,3.130000000000e-09
-6.597385728792e-03,3.353043232343e-06,-6.908073448863e-05,1.382244061649e+07,2.291946548759e+03,-4.445636981483e+04,8.156825286951e-05,-1.073583568519e-02,-6.038766840356e-04,3.140000000000e-09
-6.459161327210e-03,3.376042445927e-06,-6.952671658272e-05,1.382244015825e+07,2.299921358375e+03,-4.459820940896e+04,8.154559015807e-05,-1.073344671139e-02,-6.037818231634e-04,3.150000000000e-09
-6.320936930223e-03,3.399121394971e-06,-6.997411675708e-05,1.382243969865e+07,2.307894904356e+03,-4.474001743638e+04,8.152292747509e-05,-1.073105773770e-02,-6.036869623927e-04,3.160000000000e-09
-6.182712537846e-03,3.422280066838e-06,-7.042293469605e-05,1.382243923769e+07,2.315867186711e+03,-4.488179389708e+04,8.150026482059e-05,-1.072866876413e-02,-6.035921017237e-04,3.170000000000e-09
-6.044488150093e-03,3.445518448892e-06,-7.087317008396e-05,1.382243877538e+07,2.323838205450e+03,-4.502353879103e+04,8.147760219456e-05,-1.072627979067e-02,-6.034972411562e-04,3.180000000000e-09
-5.906263766975e-03,3.468836528498e-06,-7.132482260514e-05,1.382243831171e+07,2.331807960583e+03,-4.516525211825e+04,8.145639306355e-05,-1.072388946511e-02,-6.033853739870e-04,3.190000000000e-09
-5.768039388509e-03,3.492234290772e-06,-7.177789194375e-05,1.382243784669e+07,2.339776227366e+03,-4.530693386084e+04,8.143587379063e-05,-1.072149849788e-02,-6.032654353695e-04,3.200000000000e-09
-5.629815014705e-03,3.515711719763e-06,-7.223237778386e-05,1.382243738031e+07,2.347742899139e+03,-4.544858401032e+04,8.141535454610e-05,-1.071910753077e-02,-6.031454968544e-04,3.210000000000e-09
-5.491590645580e-03,3.539268799522e-06,-7.268827980952e-05,1.382243691259e+07,2.355707975911e+03,-4.559020256669e+04,8.139483532994e-05,-1.071671656378e-02,-6.030255584416e-04,3.220000000000e-09
-5.353366281144e-03,3.562905514099e-06,-7.314559770482e-05,1.382243644351e+07,2.363671457691e+03,-4.573178952993e+04,8.137431614216e-05,-1.071432559690e-02,-6.029056201312e-04,3.230000000000e-09
-5.215141921414e-03,3.586621847544e-06,-7.360433115382e-05,1.382243597308e+07,2.371633344487e+03,-4.587334490003e+04,8.135379698276e-05,-1.071193463014e-02,-6.027856819231e-04,3.240000000000e-09
-5.076917566401e-03,3.610417783907e-06,-7.406447984059e-05,1.382243550131e+07,2.379593636309e+03,-4.601486867699e+04,8.133327785172e-05,-1.070954366349e-02,-6.026657438173e-04,3.250000000000e-09
-4.938693216119e-03,3.634293307239e-06,-7.452604344920e-05,1.382243502818e+07,2.387552333163e+03,-4.615636086078e+04,8.131275874904e-05,-1.070715269697e-02,-6.025458058138e-04,3.260000000000e-09
-4.800468870582e-03,3.658248401589e-06,-7.498902166371e-05,1.382243455371e+07,2.395509435061e+03,-4.629782145140e+04,8.129223967473e-05,-1.070476173056e-02,-6.024258679126e-04,3.270000000000e-09
-4.662244529803e-03,3.682283051009e-06,-7.545341416820e-05,1.382243407789e+07,2.403464942009e+03,-4.643925044884e+04,8.127172062876e-05,-1.070237076427e-02,-6.023059301137e-04,3.280000000000e-09
-4.524020193795e-03,3.706397239550e-06,-7.591922064673e-05,1.382243360073e+07,2.411418854017e+03,-4.658064785309e+04,8.125020652869e-05,-1.069998269926e-02,-6.021851267465e-04,3.290000000000e-09
-4.385795862573e-03,3.730590951147e-06,-7.638644078376e-05,1.382243312223e+07,2.419371159701e+03,-4.672201370246e+04,8.122702834640e-05,-1.069759948610e-02,-6.020628757910e-04,3.300000000000e-09
-4.247571536149e-03,3.754864169547e-06,-7.685507426437e-05,1.382243264238e+07,2.427321840018e+03,-4.686334806105e+04,8.120385016544e-05,-1.069521627313e-02,-6.019406249143e-04,3.310000000000e-09
-4.109347214538e-03,3.779216878497e-06,-7.732512077366e-05,1.382243216119e+07,2.435270894976e+03,-4.700465092883e+04,8.118067198582e-05,-1.069283306035e-02,-6.018183741163e-04,3.320000000000e-09
-3.971122897751e-03,3.803649061742e-06,-7.779657999672e-05,1.382243167865e+07,2.443218324585e+03,-4.714592230581e+04,8.115790916411e-05,-1.069039315859e-02,-6.016954475442e-04,3.330000000000e-09
-3.832898585803e-03,3.828160702941e-06,-7.826945161115e-05,1.382243119478e+07,2.451164119906e+03,-4.728716144301e+04,8.113671914982e-05,-1.068773859544e-02,-6.015699618392e-04,3.340000000000e-09
-3.694674278707e-03,3.852751785412e-06,-7.874373526619e-05,1.382243070959e+07,2.459108247065e+03,-4.742836550437e+04,8.111552913681e-05,-1.068508403250e-02,-6.014444762131e-04,3.350000000000e-09
-3.556449976477e-03,3.877422292473e-06,-7.921943061109e-05,1.382243022306e+07,2.467050706071e+03,-4.756953448987e+04,8.109433912508e-05,-1.068242946977e-02,-6.013189906657e-04,3.360000000000e-09
-3.418225679125e-03,3.902172207442e-06,-7.969653729508e-05,1.382242973521e+07,2.474991496934e+03,-4.771066839951e+04,8.107314911462e-05,-1.067977490724e-02,-6.011935051973e-04,3.370000000000e-09
-3.280001386664e-03,3.927001513639e-06,-8.017505496742e-05,1.382242924604e+07,2.482930619660e+03,-4.785176723328e+04,8.105195910544e-05,-1.067712034492e-02,-6.010680198077e-04,3.380000000000e-09
-3.141777099109e-03,3.951910194381e-06,-8.065498327733e-05,1.382242875554e+07,2.490868074261e+03,-4.799283099117e+04,8.103076909754e-05,-1.067446578281e-02,-6.009425344969e-04,3.390000000000e-09
-3.003552816471e-03,3.976898232989e-06,-8.113632187406e-05,1.382242826373e+07,2.498803860743e+03,-4.813385967317e+04,8.100957909093e-05,-1.067181122091e-02,-6.008170492649e-04,3.400000000000e-09
-2.865328538766e-03,4.001965612780e-06,-8.161907040685e-05,1.382242777059e+07,2.506737979117e+03,-4.827485327928e+04,8.098838908560e-05,-1.066915665922e-02,-6.006915641117e-04,3.410000000000e-09
-2.727104266004e-03,4.027112317074e-06,-8.210322852495e-05,1.382242727613e+07,2.514670429391e+03,-4.841581180948e+04,8.096719908156e-05,-1.066650209774e-02,-6.005660790374e-04,3.420000000000e-09
-2.588879998201e-03,4.052338329190e-06,-8.258879587758e-05,1.382242678036e+07,2.522601211574e+03,-4.855673526376e+04,8.094600907881e-05,-1.066384753647e-02,-6.004405940419e-04,3.430000000000e-09
-2.450655735368e-03,4.077643632446e-06,-8.307577211401e-05,1.382242628326e+07,2.530530325675e+03,-4.869762364213e+04,8.092551615281e-05,-1.066112850370e-02,-6.003227750897e-04,3.440000000000e-09
-2.312431477520e-03,4.103028211176e-06,-8.356415687493e-05,1.382242578486e+07,2.538457872950e+03,-4.883847609278e+04,8.090505635316e-05,-1.065840640744e-02,-6.002053205033e-04,3.450000000000e-09
-2.174207224668e-03,4.128492049758e-06,-8.405394980069e-05,1.382242528514e+07,2.546383858220e+03,-4.897929257523e+04,8.088459656220e-05,-1.065568431071e-02,-6.000878660769e-04,3.460000000000e-09
-2.035982976827e-03,4.154035132573e-06,-8.454515053158e-05,1.382242478411e+07,2.554308281495e+03,-4.912007308947e+04,8.086413677991e-05,-1.065296221351e-02,-5.999704118104e-04,3.470000000000e-09
-1.897758734009e-03,4.179657444001e-06,-8.503775870794e-05,1.382242428177e+07,2.562231142785e+03,-4.926081763547e+04,8.084664604718e-05,-1.065056558109e-02,-5.998662185237e-04,3.480000000000e-09
-1.759534496228e-03,4.205358970172e-06,-8.553177401307e-05,1.382242377810e+07,2.570152617157e+03,-4.940153051319e+04,8.083020025262e-05,-1.064828349303e-02,-5.997666924332e-04,3.490000000000e-09
-1.621310263497e-03,4.231139697835e-06,-8.602719614543e-05,1.382242327311e+07,2.578072766231e+03,-4.954221323597e+04,8.081375446660e-05,-1.064600140447e-02,-5.996671665019e-04,3.500000000000e-09
-1.483086035829e-03,4.256999613735e-06,-8.652402480346e-05,1.382242276679e+07,2.585991590015e+03,-4.968286580377e+04,8.079730868912e-05,-1.064371931543e-02,-5.995676407299e-04,3.510000000000e-09
-1.344861813238e-03,4.282938704620e-06,-8.702225968563e-05,1.382242225914e+07,2.593909088517e+03,-4.982348821658e+04,8.077975522148e-05,-1.064138072464e-02,-5.994721479975e-04,3.520000000000e-09
-1.206637595736e-03,4.308956957771e-06,-8.752190048291e-05,1.382242175017e+07,2.601825315079e+03,-4.996407972790e+04,8.076106978909e-05,-1.063898439389e-02,-5.993807766831e-04,3.530000000000e-09
-1.068413383337e-03,4.335054361013e-06,-8.802294687866e-05,1.382242123988e+07,2.609740324214e+03,-5.010463957487e+04,8.074238438817e-05,-1.063658806383e-02,-5.992894054444e-04,3.540000000000e-09
-9.301891760548e-04,4.361230902172e-06,-8.852539855623e-05,1.382242072827e+07,2.617654115929e+03,-5.024516775748e+04,8.072369901873e-05,-1.063419173445e-02,-5.991980342812e-04,3.550000000000e-09
-7.919649739013e-04,4.387486569075e-06,-8.902925519899e-05,1.382242021535e+07,2.625566690231e+03,-5.038566427574e+04,8.070501368075e-05,-1.063179540576e-02,-5.991066631937e-04,3.560000000000e-09
-6.537407768903e-04,4.413821349546e-06,-8.953451649029e-05,1.382241970110e+07,2.633478047130e+03,-5.052612912964e+04,8.068632837423e-05,-1.062939907775e-02,-5.990152921819e-04,3.570000000000e-09
-5.155165850348e-04,4.440235231412e-06,-9.004118211348e-05,1.382241918554e+07,2.641388186631e+03,-5.066656231918e+04,8.066764309917e-05,-1.062700275043e-02,-5.989239212456e-04,3.580000000000e-09
-3.772923983481e-04,4.466728202500e-06,-9.054925175192e-05,1.382241866867e+07,2.649297108744e+03,-5.080696384435e+04,8.064895785556e-05,-1.062460642379e-02,-5.988325503849e-04,3.590000000000e-09
-2.390682168433e-04,4.493300250634e-06,-9.105872508897e-05,1.382241815048e+07,2.657204813476e+03,-5.094733370516e+04,8.063027264339e-05,-1.062221009783e-02,-5.987411795998e-04,3.600000000000e-09
-1.008440405335e-04,4.519951363643e-06,-9.156960180799e-05,1.382241763098e+07,2.665111300835e+03,-5.108767190160e+04,8.061158746266e-05,-1.061981377256e-02,-5.986498088903e-04,3.610000000000e-09
3.738013056823e-05,4.546681529351e-06,-9.208188159233e-05,1.382241711017e+07,2.673016570829e+03,-5.122797843368e+04,8.059426919675e-05,-1.061721968152e-02,-5.985430937748e-04,3.620000000000e-09
1.756042964488e-04,4.573490733558e-06,-9.259556409921e-05,1.382241658806e+07,2.680920420670e+03,-5.136825068854e+04,8.058063853732e-05,-1.061409205726e-02,-5.983949824255e-04,3.630000000000e-09
3.138284570955e-04,4.600378956591e-06,-9.311064891538e-05,1.382241606467e+07,2.688822303269e+03,-5.150848161728e+04,8.056700790912e-05,-1.061096443371e-02,-5.982468711539e-04,3.640000000000e-09
4.520526124957e-04,4.627346178777e-06,-9.362713562758e-05,1.382241554001e+07,2.696722218631e+03,-5.164867121990e+04,8.055337731214e-05,-1.060783681087e-02,-5.980987599600e-04,3.650000000000e-09
5.902767626365e-04,4.654392380444e-06,-9.414502382255e-05,1.382241501408e+07,2.704620166766e+03,-5.178881949641e+04,8.053974674638e-05,-1.060470918875e-02,-5.979506488438e-04,3.660000000000e-09
7.285009075053e-04,4.681517541921e-06,-9.466431308702e-05,1.382241448688e+07,2.712516147679e+03,-5.192892644679e+04,8.052887149284e-05,-1.060166981677e-02,-5.977976607568e-04,3.670000000000e-09
8.667250470894e-04,4.708721642889e-06,-9.518500301939e-05,1.382241395841e+07,2.720410096807e+03,-5.206899323699e+04,8.051807587707e-05,-1.059863299525e-02,-5.976445318380e-04,3.680000000000e-09
1.004949181376e-03,4.736004663012e-06,-9.570709321839e-05,1.382241342867e+07,2.728302012291e+03,-5.220901990069e+04,8.050728026355e-05,-1.059559617351e-02,-5.974914030481e-04,3.690000000000e-09
1.143173310353e-03,4.763366581954e-06,-9.623058328277e-05,1.382241289765e+07,2.736191894137e+03,-5.234900643788e+04,8.049648465230e-05,-1.059255935155e-02,-5.973382743870e-04,3.700000000000e-09
1.281397434006e-03,4.790807379377e-06,-9.675547281126e-05,1.382241236537e+07,2.744079742354e+03,-5.248895284854e+04,8.048568904329e-05,-1.058952252939e-02,-5.971851458548e-04,3.710000000000e-09
1.419621552324e-03,4.818327034947e-06,-9.728176140258e-05,1.382241183181e+07,2.751965556947e+03,-5.262885913267e+04,8.047489343655e-05,-1.058648570701e-02,-5.970320174515e-04,3.720000000000e-09
1.557845665294e-03,4.845925528326e-06,-9.780944865549e-05,1.382241129699e+07,2.759849337924e+03,-5.276872529024e+04,8.046409783206e-05,-1.058344888442e-02,-5.968788891769e-04,3.730000000000e-09
1.696069772903e-03,4.873602839179e-06,-9.833853416870e-05,1.382241076091e+07,2.767731085293e+03,-5.290855132125e+04,8.045330222983e-05,-1.058041206162e-02,-5.967257610311e-04,3.740000000000e-09
1.834293875139e-03,4.901358947169e-06,-9.886901754095e-05,1.382241022356e+07,2.775610799059e+03,-5.304833722569e+04,8.044250662985e-05,-1.057737523861e-02,-5.965726330140e-04,3.750000000000e-09
1.972517971988e-03,4.929193831962e-06,-9.940089837099e-05,1.382240968494e+07,2.783488479232e+03,-5.318808300354e+04,8.043171103214e-05,-1.057433841538e-02,-5.964195051257e-04,3.760000000000e-09
2.110742063439e-03,4.957107473220e-06,-9.993417625754e-05,1.382240914507e+07,2.791364125816e+03,-5.332778865478e+04,8.039161350984e-05,-1.057163368253e-02,-5.962909272075e-04,3.770000000000e-09
2.248966149478e-03,4.985099853866e-06,-1.004688508432e-04,1.382240860391e+07,2.799238064662e+03,-5.346745856683e+04,8.034424435164e-05,-1.056901136189e-02,-5.961684417669e-04,3.780000000000e-09
